old	new
03e729b3b9d10c2a0f88f37afadb27b2d2d9b2a7	b362fc2b4824ae0a8d38038ef1f0a73d90f0eec5
040f0c6cd8d4a7f0f6d5e119ce45b070c6339bfc	505a12cc467a9164e84ad797fe7e5ec36bd94346
04291b5ec8306650ef7523ec5bf013d59f2765ca	70a9857bbde8b0a9ea1d74c070a878103d12b06b
042d17e4a6e5e63f140eaba73bc09cb1ef257f82	bde8dd966db963ffb4e4eb6bbf4cb4e8a5745100
04712e3c3acb5469eb030b940721aa1065a02d75	66f2a2aaff3bf68b677d25aaf0fba9d0ad9d1947
048538f4827a149bfa0044198c1d4c502aa3836b	321898ae4ba9e42900970a657d5bd484b2b482c6
04f18420a4b7300faa68a5a1b39e73104ccd5894	d51f32c4fef6ee23536e94d2dc23bdd9cd91e80d
052775341efe952c7f0692920dafa57a7d1ca5c5	52581b7a54eae103ebd4397eb9ab529ccff61c57
055c889285361232d65df1345209184ee1da5464	7b580766116f1a64f5f7bf7646f02bb8cdfce966
0586338736e0ebae30ba0452214a961061ed2f11	57d9ed7beb06c16faa07a4510738fad69d7f7af5
05fdca3f896186ee1e7e31f2614f6a78e9484f56	105d13d089ad7e91288990cca03f22fd09fb2687
0600dded42feb655157fc82e14d36afde483c95a	bbb32c136ce3388cec44f5b93fbab8905bf92858
06395ad43daacc998c20a75f0558fa5368ec911e	51b488e2ba9461af8eb66f0ca58b06a0aa376853
0658ec5db11f79abd54e4e959b1a169a993c7f87	22ee4a59cf1e47e4774c13bebd3bbcce4a675b0e
067fd12a038f1b556a7af231dabc9bd21ef31220	93c06ff9479dd8e87c045b99f281bead6af1f1db
06b90930152beebdd89d927076d1997268d78d41	b2eb6d55aa66402f08a4b683849f5360a4c5f823
06d09eba4d0608ba7867d97107423b4248196d61	de56f63ba7060e28addf3ea31ee4907da1028d88
06d950e4735413c29f2aed9e3b1b009d87f6ece9	66a7a1b3179bc1018794c3645c7b5bee47507d90
06e448664a3399eeb2b9b39b7b21d0fb5152faea	cc5681c9a78f920df2080e13e69ca3f7374a9b8e
070609840901069eb0e722173a0fbcb035400bc0	142c36ccdfddde1994b522a68e98da443ec950e3
0711523ffd380046ce89c71510419fe80fc0c5a6	cffc0b635233ea9b668d36252ddfcde81775108a
071904d35fd7866584f9e798f204019bc170aeca	4842f95b19a9c14a8b5eaf5433cf3080ddac2fe0
071db5e0a6c69edcac2a3d42de7103cfabcd866c	cb8c5d44c25b509bcb5599779acc1e0780e4a132
073964593601912704288d1925930086f87fc8bf	39655b2f36981035bc30d5fec427e3be39a5293b
075d049000700b1f47b95751dad8bca4442ed01e	d373f7017b65307fede681178b8cb020719aaf2d
076250aab0d1791ebe0f99a48eb0bdd498ebd90b	c3ee2161ab9fce4663f3ca01733b038a962363ff
0776fbb01f6e26df2f54bb63ddaf7a78192c65c4	10f4c7d03dc2cf079bae4392f5ac99dc736d2d9c
07aa544552780c7c53da837abfc9f34f0535da62	1573ea335dd7e8d290b4064aecd20d0fd5561d14
07bd597935d258289479efc6a219122dc86bed17	0adb2344aaa68b3fe77cb4f6705b23d491157136
07e001c89ee1a3813722e3dcad523de5a303cdd2	1322ae1c7bc55345875ca73b2ce7f327867beaee
0813b7a05358111f8058d74a2df619f262e35592	1ee34bda6edd99f9c6ccd8c8c2fa031339f444ab
081c9d3c5faf236d146985e4c667c08ec5ee5336	5e8eaec017667944dbe71dc0f7bd8de4ff83c86e
082031f881b97551cb135fc47d7793261f418462	9e91703889f96e65c84d36780d65d4d0def0e337
084159d2e46a553e3378c979750c05cd71c45102	ca876161a74f3b2931194fc6a139ed9e64e92ac7
086d96ada5799dcf7f607abf48b50abdee786927	ec964c0e78ef342c3c472673e9cd387ca6fdd4cf
089abea87e21624498d9c200963bacb32b986f09	3b2b2c7c385b7fdfd2043a30d269811090920244
089bb25a4894190bf518795a5cdb4fc3696e5c6f	31aa7ed5d66ebdd838bc5cfdcdcd00f6d33db5b5
08a9cce6d30328757f24de88738091d6b6e7ddc7	fa977b6a028b1ad3ccb27b7b8a3262b5917f7f1d
08cc332c593c4cfd159fc812c05a2a066b085db0	0ad755ea6f912a36f96e740898ab615c79cea67c
08cc84061426a1d4d014a336038d946eac7e551b	8414c3b6166659afa3c44ab2fdb7c8ddc8fdd085
08e341aded0bee9dc325474d86e1c52b3c1544ed	ef94737139636740fc9ffe4dcd033527750b4cd2
09096a448653e1842d18cb027bb22f48526d63a3	aa4a51616cf40c929ceb2d44b3e54149fc50f371
090e54be4f36d01c2005684c296e50c5f5b0aef5	9de4cf2714b8469b100df52546df4ecefaaab950
09562ce4b7c9b04f082713145ccfae46dee650b5	fcd1640ff9510da85c8a4aa20f42198fbf75d532
09618a14dad28e806e2fa4b680389f23a7d3461a	6af690658dbed1d0bc5787d009e474f3f16e9216
099e7cfdbecc33767f4fda954a455a5a85141b6a	c1956ee6e17ecfd23f0165be34fbad22dbf810da
0a5124a126b64629f89674121de4801f70958a3a	566721a966a1b67f08f337170e6d0513f31db014
0a8ae99c6adefda09e4a32f17f732a7dfe60bcab	065bd0bd9e05c0bd4f603afa1007d5a683dc231a
0ac22a9620aa1d208198089ed97186b4782b5398	09b279b5fe8d47d4830ef76459a37c98088bbba9
0b2f0a3a34026a14b07300d12473b9f4b71672ea	cca099b2a62354606b6c75e4993ed5d16da6861f
0b3d110e8f5e2796b326d994fdd10d350214c5bd	502e4ae3015ec522d7b3ce8d51ef36cb23668c14
0b8b2295fccf5168762167878a2734e0b05610a4	776a365c99c3af70c5e050103bec2f5ca52785d3
0ba9c4e276cfbb2c0762300b4af4cc15dbe2d64a	01cefc4eb882dc6ddb8a8a2fc8794dcdfe0db5da
0bc9cbbf384b636291a79e3683a94846e839545c	17e54e19b4fb27ede58f72de563f8f5fc3e5f7b4
0bfa10f4d048ff90bbe214470533de29fdbf7d47	8d74d9c63d79ced78ab66dabcb7e8b748b4ca3b3
0c69f672cadfadd852c26bb7e75bbdcb134405ef	da1f443360d187db92c143906d0dbe7949bfb6a5
0c8095f84f37fd1f2e13381b0995a0eaf786e73b	ada0a0db107a01a3bbc3a86e5d657e65b0d8d684
0ca18ce980d44236e7305c366be2ea506d475b91	90a4f59652d3ba3bc857fd9767145bee13f2b474
0cbe68fd9ef6f87f63f85b8b3d2ece96ac336ff3	a40d429522ae042a399d7768d467d2d3bc02ce74
0cf3cbf9b40d74f017d178df902b9d2bd7a1664a	39f40f5800d76ba0c83fc8aba792a1be67720b9c
0d0ddc19b8d9ada3bfc0b1ffd34f194417f37784	2c356694c95e164c05109521ace8e32362f03714
0d36324cdfe78f764161f5509afec1a03ca15cbb	8ae56d95c826a1925c74bc10032e7e2c79bcfff5
0d6fe2bc960c434588b664288e4ed2fe7cfd1630	5ef8aa6da29a5204e1cd9323471a0d675b899d68
0d7eabff816901068fffb3cec6b88431f7ff773d	c9fd347817902cc3780d21ffabe6d1e81537a1c1
0db2859677853907669732bdaa87c9abebef04a8	35391fd2d65f88556d0d6a50b9675e0638921b5a
0de64ae38dfdab9d7e6fbd2e79180ade6b3da1c9	412256f0bf57f34a13d448ac60b11dacfaa84f36
0e2e245982db759bd7de21d09a9c5d27baa66ab0	ce79b2f7ddb91ff94cdc50a60a6f4c6d21331cb8
0e438dd38756fe50f40e59e1088ff5a604abd8c9	2863ed6c503ab31e6a8c7803de78feba5d8deab3
0e61f1db0b017458fad3cc067c5208dda010eca9	4bf8ed636c1d90909fe62fe53134d47ace7c553d
0e75c21c71058fb6a0018fae0ce62e6a39e2de77	0a4d3f9dc93fcd866a828f90bdaba0d25a037d7c
0e89eb92a2c034c22bb6d7fca3a3c12adeff055f	86190ba6acd04af9305a65601f184f2435effafe
0ed253754ac4b0569af17ba81d71c10fb1cf2b77	6ae6e6dd0de679d54a5c1d6f611266d7a0f5812e
0edac5cf05bae2caacd560e6ed7008e80152c0ff	5274a5b545929ccdcf1a4f9f9ee030e53952456c
0efc0cf5df11dc5a72b918abc27bc695cff2126b	a1dd3df33a64250d38c46223be14f01a937d982a
0f10a982a171d8932328a1192112676489be5b32	0236b01a8486c5009a9064d9db2c5b0a463f6f2a
0f8d4d5a926dbe9f997d5d39ec10842e97053c81	dec331a372c6e9ee879fce09f276f1227648f2d1
0f982a29f8c480e13f06ce1be13691e9bf909d4d	3f39d6dbaef601783f03a14e23797d344ecd6ec4
0fb334b6e9d39e618a14c322b9d3dbe5ebca7575	bf3f595dfeff09648340b4778adef26880a80f5a
0fdb2b9328359379b9a25ca12074fa6ebac75e42	06b9a38b4e8a6efebb05d51aebab92d7333850b2
0fdcd63ca4af1f8d943d10efddac7853dd80e64e	f32fce112f27b31b43fbf3b8d852c8666f91ccb3
10b00f30900c170c3a9b4001013c30be5f1545ba	18f66d0e1c19e90fc3a6508f17f5589b5a137c9a
10b0c1409c85056416e065a0a3178b4a7dc4a231	aae130d5614e4f42abc6510e20e595e89cb998fc
10d8d40c14af6aae70a950dfe2610d44ce9d4ee4	b2f10e9423d0189a1d35c7dcec44aa93168af4a6
1119851bc87af6195fbb6a89ec28803e86576fbc	65c4b88c79217060ba593368081abb594afd7536
1139a32b39da495e6207f8b350ef05df652d1ba1	ed4677808040cb1ceae9dc6efae66737c4e25577
1163a7638c8e93d3b27a1d8655fc53ec3aaeaa6e	4977b3912cc8445746877eaeda6240c09ab5211f
116d973e546c8bb15ccaa6beb3b064c8b62b7b73	1c0f87af3e6e84041084c6d415636e470eaeec38
118576cc0ed290727f86e5a0c9439b3a0c55a2fc	0ffffb04c2ea7a4d5182d6fc920df2dc8a6ad48a
11923bcb37420172a939baab4b9768a20974767a	2dd919581009e6a70e7318dbbeb37f9ab12bff56
11bade60cb4570c11458db02ea5f949df492f668	112524bdafb86c321f2c79d0790a85e05a41bcd6
11db2b67b73a4bf548350641f62b6ff498ca1d73	cefe12cce921d82d45d243ae0c8302d29650aaab
124820698cd85691e0d72aeed6e1ac028886b34a	5f2879fb8ab27e3c8f2bc42bf823064ac4437994
125aacd69d9e0da522dfed255c130db654f93e6c	e404d47b8c276490bc08fe6e22e539d600e609f3
126d8343fbbb69b54f0ef8686eae06d97c7a6063	0fbf2246fc6ed21b801f3d489212c2f470127ac4
127a9fd92a07f6390bdc4b8c3c2fa2ba83e2233e	4ae24c100546f2684fba3ddb8aabd89adfba0e6b
1282c43d130890298fca378f40a7e6f0c3c1144e	0ad776fdf855b53d3e354a62d756d758279a0d57
12aa0a82e6166e91df48fa0aeafce4ecbca21ceb	8475a3a86a2c2c6503a957521d145305d44947f6
12b4b1bd713c4e8ed31eecab42d2b5986ff465f7	f0e54c599a6ae12e8e8293ee076d7c2611813682
12e14d7bbac7d7456e8c5c8131308f4fa76619c0	2d4a6f4d878c89381a41ae7ad7d0128a9fa93974
130f6f0204f555ead32266df78ace3204b850134	d7a4c8a52d50c37d22d66f3c352cda53d05075a7
133b648fabd47edb59389c84d8f378e5c2474776	64a8caf889396c4b47f3f3512fd744bc899f39c7
1390954224f0de925aee53389983baa5cafffb49	382f0a85969b2f90f6fb5a3197afec21200f5d89
13a4764b0e2b5885c651a7b157f68cfa44c2842e	0001742bfd7a7d30f7e9557a043c7f92c716010d
1456e7795d5ea8199e80e8c9594eab04442469aa	41684a5d227e899afcc2d0f423d9d69e4abec5f5
14612aeaf812c4a713d7963e75e64b2a4a8fb75d	40a532c172cbc1cec4bdf2156a8b890c25871911
148807038b084331d304ead399ba99273a028469	5c0d51ec1120282afc4c9413d400c638df2f61b5
14bb8015b18a90eae29efa85df32c69766363746	127b0d5c9eec08affbd4b03c6bf6a770eac63514
151c86b631cfd64582afc1186c21665261bf826c	c0a1a253ffbe68227afbd2668b655e7cbdc61f97
152b5e74718dd8cb096fd0fdef18b2ccfe0a9e7d	88eac15f0a80694830697148ddab196fca8bbee3
153aed7ff847b0e47597397baa41209a44a10f79	b91ed8f45161f138bf57068b8fcf51124f5e70cd
15411b4743a0f457669a059e8ee1534f99c99d8f	42a5916530741ab53d8772047c7d7709cac4b4af
1579555ba3f67102d3e4aafcf7889b558f744460	2f3eac2f15275ad7fc227b634e86dead79ef8351
158264537c2aff709de16b4c508917a6c6aa45ab	bb3e5545fbc0605399306fefa34a034a211a2471
15b09a0e2c61d6a4b88f76e44aaed632da61fe3b	5b59c2a16141bd388615cd3506a4080c18afc88b
15d06090f08236a9e6035ef4d1c6fbe030fc7707	bee85e1b54f94663cbad1b4ed62f3cdf7eba3279
15d7a6f5566c11cbf6dc1821f5354c5949adab16	8bff3f0798a437eda1bf9ff87d73777b6f3806df
15d9cafe30e0435ef1a772fbf37a3a7e8c87b104	af9319a90c21879afaa1fa21d79f10914c967a6b
15e369fcad376c0cf58cfa6299b0ac4332a9e131	f047de4b4f45ef2c4abfba97281ea5256203bb0a
15f0b68ffa2e1713ec0598c0c1d884b2db50aae4	eb93fa751254a440be9e88815d6fca19238cf221
160313eb33b68864960ea2484e5011b58c776ba0	3c89d48f6bd4facd0e931a43a566db0c2689235a
160cfca2529ced26122a4073ec50d16c56121c19	f3da048a07dfd9b43ed4f91f77c3f7105dcd6fc6
161a70b2053fe279aaada609bff19e5b59aac446	c4ff940d7e8b9e0e7fe2e26d219b6f1cdde04f43
162dc64acfc3743542b60c5b0275dbdab3e64b3e	f74bb64b285a8281d956a75235f00b221dbe210a
162ea7c492d903b77bb26fe08cfafc7e9a3fad14	0520c38676e52500291b70c858f93ddd0be60a63
1665781b1da257c22029d9e51d0d45394fd8861d	863b71454f710757f0391acd8dcef2847cd5c0ec
166e384255acc05853c50422a1eb5a89a2196d04	8e47e27f8c658ca8e901ffbccb233d7e71c22ad0
166faea01a7e710652f0bcbf2702f9d561c54423	ceb7e160acde8d6758dfed5de48c7fa01cd448aa
1685d72e454ee119742b5c067f3123b99d080cba	f28fe9da0f8913e91dcec0fb03463ff0188d132b
169261a7912237d61cd2455f9d6fa9f3cb701ab3	5b8e266e6ac69822748155268b6400c4418ad30e
16b3800cd52b1de84b15608cb852c61f6d412e81	0790b707670dbdeb96d20643c3a88039206f3a3a
16cc3966f0649da017854b7da08b00b8008a51b2	1e7850d35308db93ed26578a0145d74d750fe856
173b97776b18a7f18bd6ec2ffc819b756a144cbd	1f6176eeaba6c9c6f3186a68bb1d6167d80ca810
177dfcef2c878f75643a8f7f8877a44b857babb7	146c1b24754458b421a91fc001e884fc312607f5
17b2076790941c9c86927313450de5d9db3d8b79	f92afa5df8b7f3493bf322d87815a934fb7330c9
17ff1f9a255ec97ab6f1136cf6c354d7b05c7eab	9b294cd657d7e0748c8c9979f9455fbed7dc21c9
180728196cf99081cc082281e314a4d0bbd0f654	56efd3782f3231a54106f6bce9d56fe1ee344dab
181473a92061c387dddb569e42f3bf17190e8e5a	041c1ee4c614e38ae6dd91d4cce5eabddfdd54e1
182356a1a875d1cb3b06e2db8a1efd1d083eb662	85c1560c3f412048448905f02c56855fbf897fb4
1846ac2e3a713579f6b61a5ef21d51fca07c50e6	0b4b535be3952a6670fa3a0fb5712bdad0de5254
184f9803d05b441a3066dc0c3138def88516406e	1071bd79ce5d61638d02cb4a4a427e41e636533c
185f980007a4d8526bacba39746156ecd01678e2	9f9ec810c6f3fa6e2b3a7e2727eb30986ca3fec8
186f847e26a15f508ef84f2157ec3a5292e3fefe	b47bef28c053c915915e59b57e5017fae63e0db6
187e88d59a347d8618662f855ef12cf067b5cbc8	a3dd95dcf68693664197e9dfe4d1fb2b9ba0b551
18b31d5dc492aa8ce1a3fd9a28103f9c18a54e36	e9a5a90db87e33845936f9f2bd45aedb458af8f6
18c8217e6d2ec9b33d483e2595fa7ad8ee9d58d0	dc7ddf63a34c03a496bd5ec350a317262beff456
18c972b2539c42f2a831e7f13560ec0b9c64ec21	14a4e092a34520a116afa6c5d7fc19412bd70aa0
18d76884903ae1f3627d43286c3eb80d8681143f	f499b42cba0a67d89019c914d8022f295d1a8447
18ee6a2bcc4392f29f482c10b331b489abe144bb	5090c6fc822f61de854d93752b52816c88c90143
19050894b6b8f98b2b6af50d62e7c6c0a04cc87a	0d336e0f922ad31becc6175647cbfa8bd2fc6bfb
191cb1d43d661f83d952d1ec9a998b3b4dd034bd	a995835759e765fa25f6c65c8ff23cfd9b2f1c6f
191cd2a1c25885f8ef0d58d83df150017bc4c8bb	f7be1d8a028a1285526218cdc8b1a5e446cc98ec
192262e5652cc8f6305807e1182620fd0697751b	aa5fcd6c2bdf75275c2b43e637588abb739cb22e
1936680fd0813566587eac0b5e0d97c9a594a21e	1582c171e1ee6e51ba2cb1aa51ef34b9bde36bf7
195aada85f7bfe7b57994fa75a3434f7d2666416	e32bd2a6e48a5b5c8d4093555872b5dfa87a1c1f
198be37564aa80a60b910e9a1e78a30914545356	dbb48015c5b82d7528d974d48f9d6e518e9bc48b
199afdb19b9a6bbbf07430d22bae9c4a998f0de1	13b0bd44221ca4cface8f65d55238ed4c55b9603
19a10eb5a88e4a487873985b32db340b0a8f7b4d	1c8a7a8a2a777435f89a43360dd8d85d5fa3b071
19d0b064f12ef04645c95be83daece73236de47d	48fe52cf20321733220ec14d126036a95b7ed02d
19ea6eaa153088a4ec65d2360ca09dcb56ef76a5	cb6a11150744f2b7c3f53ca06c991624bb96b514
19fb751599672402b024d7bebac9540ee5e058d3	f944601818a83022945e460b77df64502f17de05
1a17400e164c1460987d7ecc47f3d79b856ec361	394e183ef8a3da6d0548827a26b1ffd9b2d5b77e
1a351583ebe35d5a6174620e8127bd9fe6a76a23	6300d7b5efc305ad9228fc644a82631ca5c52094
1a470ff6caf1ee53687c279269f510bfcb0e4b21	a8b37e7460477409595582541c5bf6b6cf79293a
1a7bc19117192cca98ba26684a52ec540e2e1669	a997c184731f5716f7156f104e21d3eec9800be6
1a94e49afd19be006218bf897e930210a2957920	583c6874e46a3de794ab76a2b886591a0ee873f0
1a967175025ee89d668aca4aa2107b2875dc546b	b568d2c05973a0120e63888a861aee6a2436e40c
1b23d6485bc0f3e4f4488136627e1d43b736ce01	efa4b2420ca974f8c3b7fe94639061f63e562125
1b49400ee3c52326e471ee3805f41b36d406901d	691b49a2d610b29ad827748ce7d29cc430b802ef
1b756f463c98f899fa449677b52d2db85c159a59	9487c516ac8e755052f1aac59beb6f027cda7063
1bb7a8eae82de69875c200c0ef2fb0a562f3380e	2510429377bf8211f3f7aaae988de561d39170ff
1bb93076ab1b0cd5f926051af0e9813972d11faf	81b0ee2c58c646b2e4b6ad0b5cf4b23fa71ba4ed
1bd52718f73962b7ea2e4a602666daaa5bc2a46f	f9fd41f3d346497ed560fb178a0f85b9aa124099
1be113a1b3090033096a5dc0da3a526f57b89d96	365b56e4c4c86b9a61d0726560f2d8493b324897
1c625466906c3ed632427e85cc262d998cc8f8ba	55e910b8627744621af3d7c021371e3e49affaad
1c81549c3867d689f49cd3575be55dc63298e679	5358521bf005fd18cf07e1985ee6dab37c6f5555
1c854f38164c03478e7ec95a7ea8e096870d826e	ecfd714e69b1f3fa151ce0309f4899cf1042feaa
1ca13d0119bc991824c5fa0cb51618ac7a40efb0	ef131f919f0aaa04fe3b7d9a20063559fc0d3861
1ced3f1baf10ada86bf0d72f033bf7db79f439ef	c1c1d3f7813c45c0a91418439efde735742cade7
1d6f75fd4a28c3c1b32e85ed627edd9d2f2c2fb5	69aad382efe84b3d0df783740330875c60f8aeb4
1dddfd7f08222790cf8b29f0185827057bdc7cfe	2fdab14de8e14b33f4d3e4400dad152e675d11a4
1e03a1eceef304fb38e27a255d3e66f9c30fc0bf	8d6483ebe2a870eab7fbbbb8d7cbaf9cf0da3b23
1e4a58161f320b56e55bc90841f943c5d5676579	81fe967d51ba50da13e9d9b181d2484ecdcb76a5
1e5ba2465315ddac85127bc71db9f4a8b15116ae	f237e796ba0f79d8c761ddc2f1bf46f80a6c3a3a
1e83a0805ca42526a86ee5ad8f4ff6854ecfd323	85314826b5a4c9860877e945f21cf6b220cc43ff
1ea310610ffbeb5117e9d27c9e1e4c0b89d8b9d2	550301a6aafed53b9c1d50e141a9d7be2ae67800
1ec96ef68ff1a66d9771d74bd1a8b4493ea1e07a	535b9acebd6cefa411c31cccf36482b988935798
1ede49e3d042b8c719a07908c9fefc003f1e70ae	bc72b06f940a69065538a99f59101bdf2f3ba266
1ef2666c78389f9daedce6813ef985bca43f7dfc	d951248daa38d64fbcb42d65cffb872a12bc4b7d
1f42698430035ada6a7de2c3edbf0a269ddda39d	9656bfd71420bd55eb50f9fea8571336005cbee2
1f57c7f9124485c31991c97c7108fe20b339bff3	3409847bf4b589ce8710388cf3c7065e3695c5a5
1f79c18a9924d276be823b2551b95a3a0edebc58	9ed8f715e167a108b3a5cc0420639b3ade306b10
1f9f72fad8fac1e4b93f4f4f32c6e5c23fb51fa6	551646f3faf4bd17564a24798bda4712919c50aa
1fa52c0bd11ce3f16f866a9d378d12ec22df5201	ea347dca0af0a5e5a3aaa5b1d15684158e5ff56f
1fb296a0e027c4874d146c8f727ff729bd397ba0	766af864677752258e6ca20d7a3db259ccbbb121
1fd1647871458d2c5f33336f3517d2c5caa7f83f	5cfc45f62e1802b18a4a7797371abeb956e76c9c
1ff13f5e9155a4b1b2addee287d53f1999dc3d5b	4f9a940c84ee6f8fee67d2dd6277cfccb1be454d
202607360c48552fa045853bc049546e5fa3f1ed	a29786f7791e94540ec90d0f90fbaab66a7a739b
20342177aae73abc5ea4b30aa1373a77514130fc	80a11195385ffaa6c658220de0850f46224187ef
206908897c228d44a3d66b3a111eb010ffea74fc	b6bd76aa6871233c8e64e994d4a34fcd9bd10925
207488e5ac364ff71dd9f09bdff4fd8f0fa842dd	b436fced9e5d91fe7949f4cbcaa443f26ad3792e
20800ddf8ec3bfeaa4d4df9ca92c2e0f75ccd8a6	20a2da97df327d62b6a4b600df29ef1de925c77c
20887015383e75b70b67f8cda44519cc52fc9136	6c234ea9c1119fd45ffeffb223e102706388a60d
2091d4b610eaed7e1825e2006fff7efee2432f87	3c7d6279479d38fcdcb34846819a2ac960122648
20c2856708e33704cf2ced7079ab5c36322c5a9a	8a5ffbff1f4f28fa428707122a2b86f62a916c6c
20f23adf1707b22b8b40253fe65e4c80dee20b79	cd1d133be25a2b3f2d6ff1af4b09422bfb56fb5f
20fdc481737289f7587685560bba65cd49862978	b285bfce4d6d4a7c9297fea48cb8b64d990a1a34
21539fd2ef517d35a2b911482a806f4c77a64dcb	f27f4c8fbb96f76170a3d04efd5856ce20febebc
216532b10a54fbdd228a11769c3ab43990a3cd94	3e9f1d50a5c8391abfb8a254fb70905b262fa7ef
218fd245cfdcde907cb93ef873ed333e965bed96	660cb3e4248c9a0d7a260a48170b09cb1b4059f0
21bd4e6f85ba734871111b7fce573501ba7a1af2	97a6d633f056659711422c3eb11cee23b2cd80a1
21c7f093848fd85b279c5f2a46abbec1152ecf9b	6e4ffd339d7d53ba2ed2fab1a06fced293828aac
21dc789e267905a22451761a454e73fae89dca43	57169a18dcb39e7fc051f310945fd204d777c188
21e0afa3304bfb6ce82283e9ace53ca1967f1ff3	5ba6aff1ee84d54c919f447287e3034a951e798a
21ea1f42ab35186ad47fe8b15e10828a90a1dca2	f19047b44889ab70d946d5427a02d86de6581f75
221ddbb13de892c3ee5da2388cc41096f2371ba2	e0c090e72ad654874d655af2ddba7255466c612c
2244fc36432487b54b757d253ea8b30e9453c4f2	ee629dc6fcad12138f0c440832db889299d9595f
227e92fd977c276cab02be5285d28b5adc95b2f3	ab651a5f312abd6788987317e755bce0487ab9b6
2286cb9d39a148e824643c576815558b5db9b4a9	7f9827dd3b0bc754d63a28b8dfd6bb42aeeb1781
2290baa352aa71854870f8a7cb00a292f48f2ba0	bd9cc634eb2d0b5f863647071dca0b6333e3440b
22b1c37bdf5bf43c07b7c8ef8cb39a46fd6ca418	6ac35f623feadf387cded285cb5321f8b3731ce9
22ed31870f76d819770dccd14629615886b15875	0306ded6e66260f359576d555aa5a783a55ad2d3
232432ba3ca21cf315943378d6eaeaf8b0ff611d	b0b776bb07744f229407f7d37f8c79df84d37802
232982a9cd9d5bd48fce46b29b6d6830d6807829	da33260a49cb11c5dcbf3203596e604012ef92f8
2337e46d89d6f2f2fda512439890ab74bab24fb4	f6e6e1995d362fbd7625e7c5c34ab49802a7d967
236d9698dd6a8ba28ab3a14332ee9e09b592e34d	0a8cb8af2a03f865b43e0b4f4e1da0ecb8c62ead
2373efd3424360373362bb085438ea37ad11359e	13a9a8af3596a17ae3681dfd22647ed87fd15677
